Unnamed: 0,agent,group,model,AS_fit,DB_fit,VS_fit,SG_fit,lambda,beta,tau,gamma,alpha,eps_soc,lambda_fit,beta_fit,tau_fit,par_fit
26880,0.0,56.0,DB,106.53899627373526,23.560882297265906,50.33304537010936,37.60625835579421,0.3890072314404111,0.5230600951051316,0.0012045052373921,0.2230019841437312,0.0,0.0,0.35180128430810975,0.514212748454695,0.0005530843701478336,0.16580461337448205
26895,1.0,56.0,DB,63.87219142669506,47.116807694962034,62.57693916525521,61.19874637054574,0.3137669143598049,0.3374743109581885,0.0075425576402058,0.7703904886460694,0.0,0.0,0.08312285247634893,0.34402607262404467,0.004668440275617933,0.7978589777095173
26910,2.0,56.0,DB,61.03145466329254,29.330675810994148,59.14305412544461,59.85899090948728,0.66662426189538,0.1964192744941467,0.0048333138922876,0.929081905143094,0.0,0.0,0.7387910592838405,0.1561543752956706,0.002071636551290301,0.8720340814805527
26925,3.0,56.0,SG,63.10176801333625,63.17132283035819,103.18123597255465,60.42572110831264,0.3726564768561748,1.10218879654472,0.0079291180730242,0.0,0.0,1.2259430663644415,0.44217281084189886,1.1546168912223749,0.017441747657336935,1.1674290583513058
27360,0.0,57.0,AS,38.83181801277025,39.00642733782261,46.42091194995477,39.00552985396132,0.8056213312632394,0.265883805804012,0.0240642998201787,0.0,0.0,0.0,0.7499785240048089,0.27800686574126054,0.02031863722993727,
27375,1.0,57.0,VS,33.5985702670573,29.869170889925385,18.05938892840036,33.915535859457684,0.7288119350160983,0.2774286992143537,0.0028287578423629,0.0,0.1357914131208538,0.0,0.6894756959840126,0.2936757961165146,0.004828932658826833,0.11015823624534021
27390,2.0,57.0,DB,63.45037944415712,78.54952618260732,63.44766231000333,63.3244319572032,0.235222776759459,0.2917506785310467,0.0220729385348501,0.4767857182550474,0.0,0.0,0.11538567321401866,0.28371456316029675,0.02472998817494352,0.5746750962862683
27405,3.0,57.0,AS,44.04898625911856,44.196671698671416,51.615748786578905,44.062617083620566,1.2672088306969458,0.4286129794022288,0.0282299472858621,0.0,0.0,0.0,1.262268645021957,0.44536603088173166,0.027838922265172338,
27840,0.0,58.0,SG,49.88200196795256,49.80728201884517,55.30134526989873,25.853622057687215,0.6636096908814458,0.5809314381597304,0.0097820934315612,0.0,0.0,1.302034419910795,0.6815115336087605,0.5736893194990338,0.010942331240945492,1.337897893069663
27855,1.0,58.0,SG,40.77783042895258,30.08875628118015,42.49022202592869,7.897915798651435,0.4203804094861505,0.3324152288506801,0.0030292655227388,0.0,0.0,0.5235791188184379,0.4276972210309983,0.3334651002771526,0.0031437136337916253,0.45793230240154403
27870,2.0,58.0,SG,37.95292741381986,38.30634246611168,55.47563050529144,18.56295646183676,0.7447743429781236,0.7151427598382776,0.0057272858679643,0.0,0.0,2.1704727631469365,0.7634771162447236,0.6873303750811832,0.005934646837468206,2.0599712637861742
27885,3.0,58.0,SG,42.61098539097804,29.84970221253542,47.69968705783237,5.658121601099408,0.5350358858552016,0.3679975156414551,0.0027156094739024,0.0,0.0,1.0259448640064168,0.5439440655713663,0.3652287911393197,0.0022280305696894117,0.9994056221528016
28320,0.0,59.0,VS,42.77749212006279,39.62528868425689,20.15416382244732,40.12257620270603,0.4630059945050508,0.5174769631141684,0.0124620492032688,0.0,0.4513603823601728,0.0,0.683732075835531,0.2569947782266764,0.07969642271623542,0.6679576077151562
28335,1.0,59.0,SG,48.86235133221989,49.1552796083172,53.58837369270202,16.636541773247448,0.4564787360852542,0.911674550102161,0.0034786488505738,0.0,0.0,0.8404787298289071,0.47750975753451846,0.8763764380061831,0.00392341686985633,0.6310199058075012
28350,2.0,59.0,SG,33.46150311641574,31.211111700222293,37.87979327120934,16.185529714426867,0.410599296315032,0.1328065458234224,0.0238399461811913,0.0,0.0,0.3425323376167951,0.4616272958177571,0.18249518750895197,0.01731917098133722,0.5387845998441285
28365,3.0,59.0,DB,42.38671830245541,38.91601520370961,44.02242186864633,43.06842114306082,0.3056192541439004,0.2774901635626563,0.0045363478998563,0.4219145914408523,0.0,0.0,0.29928398523710464,0.2777021945060989,0.0015158939634884504,0.48191545005698144
28800,0.0,60.0,VS,56.18623011293796,37.455566230676034,25.067476701338716,54.951776505440506,0.7325968668321274,0.5805307944719771,0.0214105352964761,0.0,0.5391082458298582,0.0,0.6682678956384023,0.730027914737958,0.018349288400921412,0.7833833789490352
28815,1.0,60.0,VS,48.53606911237172,48.2367308635507,38.85990907306803,48.61016373565978,0.3656039640451363,0.4921268074041736,0.0038936847396464,0.0,0.0841916599837442,0.0,0.371823226293576,0.4953126954896774,0.004196259912823809,0.08623225998466633
28830,2.0,60.0,VS,59.46559171511457,35.82149514341492,15.226693528479403,58.640349949334656,0.8011161229633718,0.5037866738732181,0.007169658882974,0.0,0.7565789556698561,0.0,0.779003514133907,0.5412244659036787,0.0070730644598901654,0.633639891286361
28845,3.0,60.0,DB,42.158400007105335,34.50335844221594,46.793024796908064,41.99693770907279,0.1994473037088602,0.2101127831150542,0.0223917394321167,0.7658521278735299,0.0,0.0,0.09055870677244657,0.2162561851167175,0.010728900455593852,0.5714122311798167
29280,0.0,61.0,VS,43.65223338618227,41.73640098027604,23.10957939827975,43.819690254034825,0.6484385088464788,0.541953429117141,0.0250101995197381,0.0,0.7313015491589365,0.0,0.5234800287096384,0.3739190701079678,0.02386945850098257,0.3135230486567018
29295,1.0,61.0,AS,51.1613790598404,51.24205281296486,58.78420841884092,51.21627700172709,0.9142216552281524,0.4161097064343216,0.0405183389376108,0.0,0.0,0.0,0.9175319110083606,0.37110838192330997,0.044196975017100265,
29310,2.0,61.0,DB,30.84490978729784,26.685077522240345,29.959904817689623,31.084648345418326,0.4442106290396334,0.1749976851369259,0.0076264467300607,0.1763990111726626,0.0,0.0,0.45200089419173334,0.17641695710802152,0.006154569509941094,0.16585180967690877
29325,3.0,61.0,SG,42.8477791859558,43.03370010200466,52.69621056270544,37.81442630984908,1.1922911467824733,0.3784939000750324,0.0279087664590652,0.0,0.0,1.6863598602856391,1.1723878684057483,0.37294659101538313,0.028535855220686492,2.307025447299875
29760,0.0,62.0,DB,54.66253780716321,33.2660068481119,56.216481796244125,54.680188425106415,0.7341858431674777,0.841576996492857,0.009430564839691,0.6728933398493796,0.0,0.0,0.736606484525572,0.6928273076749348,0.00782687124364592,0.7168551396096008
29775,1.0,62.0,SG,51.281185319968905,49.16655685584129,50.1938621861427,13.170378083659914,0.6542948720190295,0.4629104416377958,0.0072771080249716,0.0,0.0,0.6916655052557061,0.6465010384455285,0.4737844890115766,0.007431608270587131,0.6010742271090166
29790,2.0,62.0,AS,32.69227185122529,33.094433513210696,39.79223288373879,32.75904247277149,0.5253957760458724,0.645697590072648,0.0080534417844815,0.0,0.0,0.0,0.5460735112159654,0.5298276099874937,0.009524491002814365,
29805,3.0,62.0,SG,65.19914756396143,65.17475850928801,64.50306719895943,62.785982966492135,0.3672350100676054,0.4324270822513206,0.0202680728981003,0.0,0.0,6.676089459459083,0.10060376729904746,0.408155351012634,0.02478241697008026,4.473592389826807
30240,0.0,63.0,AS,48.61309354284238,48.79682399173177,50.79572006555416,49.04112670715618,0.4773906125264578,0.427069663313789,0.0099056786084019,0.0,0.0,0.0,0.47097048922747925,0.4342419998120869,0.009200804059943966,
30255,1.0,63.0,VS,48.32722478037981,45.14248789713951,21.817890072361717,85.54683792225431,0.6591662541469424,0.5468727128934168,0.0079982695792857,0.0,0.3074160886067589,0.0,0.6519765471293774,0.5738823322805415,0.006236168248403041,0.28827701122706584
30270,2.0,63.0,VS,76.65719149539686,56.26466194886455,48.38593493796797,202.13921800683747,0.7091328582243829,1.366603370493471,0.0125962585192699,0.0,0.4595123836224628,0.0,0.6754554228782086,1.5240387566461646,0.010526039151010273,0.6581824579580504
30285,3.0,63.0,AS,66.06217569284233,104.37867252208504,67.31084825722267,66.7475145893214,0.4580015827177436,0.4509743944896329,0.0343775592237502,0.0,0.0,0.0,0.29218481285101106,0.5664944042513052,0.0017216374616640284,
30720,0.0,64.0,DB,66.2340440628998,66.22540253093435,66.4010463327321,66.60879778926824,0.3580302044012218,0.5116137188861816,0.0148559082407573,0.337749365440106,0.0,0.0,0.26568838621560475,0.5180638009544598,0.0005530843701478336,0.07142857142857141
30735,1.0,64.0,VS,24.206365362145352,19.49142730556561,12.930938775160348,15.201277047439731,0.4556971102963795,0.2289951664589039,0.016287109884063,0.0,0.9758334328870976,0.0,0.5242074462422822,0.20799622170734627,0.017051517639049253,0.4635053729697188
30750,2.0,64.0,SG,66.24963043512005,66.25707166900543,64.48902392837051,64.36888081555017,0.2533352584129268,0.9270852975807,0.0230073163798314,0.0,0.0,0.0770883973983324,0.2767903325518613,0.5737180173145552,0.002282028526361629,0.006737946999085467
30765,3.0,64.0,SG,52.09177684271216,51.49728663456592,56.085191652019965,38.072495897325645,0.5404740039962284,0.3540430853321183,0.0196755375239645,0.0,0.0,0.941983558937772,0.52722257089997,0.357554207200405,0.017844908244821406,0.9080269900707463
31200,0.0,65.0,VS,58.597261002501206,55.851641278129655,40.30693155478787,57.09262680963352,0.4533019745483297,0.5821765800276403,0.0154119674695371,0.0,0.1615743453184473,0.0,0.42595149902098084,0.5957851261559219,0.010907926805701941,0.1441871651014467
31215,1.0,65.0,DB,55.76968791543178,34.2802330865443,53.2762695517118,54.58100024557048,0.4647857692487242,0.2845836556652982,0.0076908119465156,0.7738226823016862,0.0,0.0,0.437048339021691,0.2856477616341882,0.006949612687689525,0.8042314592770388
31230,2.0,65.0,SG,39.11126537412631,41.33727639465523,44.70356052053474,16.98635519302355,0.2246190936053737,0.3684241492142101,0.0045807089981507,0.0,0.0,0.215864842446095,0.08090441841828308,0.35532056522699895,0.006742476807017835,0.17005656901974883
31245,3.0,65.0,AS,61.461301867221096,61.53994421223104,64.70156528050322,61.65564447933005,0.4655072490638535,0.5924605547477539,0.0163068266133075,0.0,0.0,0.0,0.4736575819174802,0.551328671371897,0.019788147036692755,
31680,0.0,66.0,DB,25.955671872092434,21.11215536393489,40.90280986158631,26.36064783858614,0.5456718206716819,0.1693889950661471,0.0033611937022917,0.0772802291846784,0.0,0.0,0.5449306739066702,0.1641973290308759,0.003333013339791454,0.07142857142857141
31695,1.0,66.0,DB,57.02635990712477,28.52530704534047,53.60274457744286,55.43529238450968,0.2618237656395269,0.1229086147751056,0.0109623033910342,0.6529580781790031,0.0,0.0,0.37412814804092714,0.14846824189136112,0.003454047935754147,0.6855794515871427
31710,2.0,66.0,VS,33.998758107170815,32.23487857904915,16.666554653352037,31.953599979530985,0.4912754779527612,0.2929739766590147,0.0151286387114937,0.0,0.3315296123821335,0.0,0.4788316635673834,0.28109721198324317,0.012993266087320852,0.22647945404745845
31725,3.0,66.0,DB,66.23639976394855,66.27579632115366,66.56763900356862,66.33767896464016,0.3505112253942703,0.7689184419038567,0.016920877107634,0.1738833752806592,0.0,0.0,0.055955626899430434,2.1260577804891847,0.012172524080223856,0.6627040750429001
32160,0.0,67.0,AS,60.79335678893121,64.78739279802573,65.99323846525542,60.34058533284045,0.1804005156754298,0.411296617943671,0.0077858691598995,0.0,0.0,0.0,0.0431869908064036,0.4212278241399838,0.0072755520243897726,
32175,1.0,67.0,DB,36.41059248535014,30.994006887342344,38.48923899191027,36.48054988828715,0.5363021941484075,0.3179093186149245,0.0128424452711589,0.1071017418515033,0.0,0.0,0.4628140152306276,0.3592347680348774,0.007543689263240437,0.1300420608062398
32190,2.0,67.0,SG,65.40111494800843,65.39604659077352,65.57158372100679,64.36857074395814,0.4731793341888095,1.1282114680485678,0.0345153557449628,0.0,0.0,3.0381887737410067,0.345601120339439,0.897125109307529,0.005554220525425929,12.272513807049801
32205,3.0,67.0,VS,57.60170071418076,56.51701583171338,34.7954780909858,57.55966532065455,0.5548203475933936,0.9137820003737528,0.0209549083175076,0.0,0.9553957250124414,0.0,0.41780613362865937,1.038729029626142,0.007677827217236151,0.7298660637030785
32640,0.0,68.0,SG,65.76098509819566,64.01712506364858,65.78183981769317,51.51607071984887,0.3328880523930475,0.4463909959326737,0.0196192347721596,0.0,0.0,0.1039243547425079,0.02483188752976569,0.5652239159368951,0.011820459775933519,0.4357562246700891
32655,1.0,68.0,AS,39.26853618488217,39.53919517202159,40.85715287774897,39.48244189133143,1.1191197973477838,0.5682225807694801,0.012847317196273,0.0,0.0,0.0,1.1193009552120858,0.577404885200011,0.015589368407297594,
32670,2.0,68.0,SG,66.23639976394855,66.2395673961295,66.18504840653519,66.22751252421362,0.2376338667450182,0.7374958032615513,0.067463752038644,0.0,0.0,7.18630753699536,0.049266410720455026,0.6948355197764973,0.016316610537549146,30.364962610344854
32685,3.0,68.0,DB,68.08271803858302,62.35691496451,66.97152962898124,68.03613386667425,0.1641535057853942,0.3284435349061607,0.052582664163457,0.7954559235872913,0.0,0.0,0.08093792261683475,0.3293435854048309,0.05787135416247252,0.8619646655210573
33120,0.0,69.0,DB,70.66266992145744,73.32483344429625,67.25711049533405,67.43415696203911,0.3176429991489465,0.3825056901884529,0.0855042710402973,0.7031524654973624,0.0,0.0,0.04015528104160075,0.4456903186661006,0.03589509006831765,0.5175491922244007
33135,1.0,69.0,SG,58.6152475629558,58.82683205046296,59.17823459411948,53.29282276128968,0.726680290304288,0.2918424635352141,0.0524456781104187,0.0,0.0,0.6054585858898006,0.7701934037888869,0.25788018265178236,0.05500255473153253,0.6481230418478912
33150,2.0,69.0,SG,39.58903748968636,32.851921650451146,39.12447532165225,10.090722870393526,0.324728656944185,0.1583811978448147,0.0178212397048391,0.0,0.0,0.0713422540482862,0.18144952748391643,0.17389464233519092,0.015923910951665746,0.01948611161608472
33165,3.0,69.0,DB,39.10447100077289,32.56486333307346,47.6531842439352,39.11208772326418,0.7595609813535688,0.3020590924954181,0.0164854644325565,0.1997487031381958,0.0,0.0,0.7462379701280433,0.3079778490066328,0.014334753956463787,0.20475056281349135
33600,0.0,70.0,SG,140.6334457698653,57.45804131429835,64.5094661221024,47.23520083350135,0.5951071679027702,0.4257100603564238,0.0249274699860382,0.0,0.0,1.2705660222196131,0.574439255590071,0.4430937388545967,0.022880729086300854,0.7950734440242218
33615,1.0,70.0,VS,64.99159653094611,63.67040145933838,51.30689437435219,65.19711626864054,0.3032099930394152,0.904654619378495,0.0138856828897794,0.0,0.4023897223570694,0.0,0.07469782124032068,0.8005582891190575,0.015311534865542636,0.30941858375967446
33630,2.0,70.0,DB,120.02193414763828,27.56900627208593,108.86711434185426,34.803492314963,0.6540128015380675,0.473310553059197,0.0085788860009365,0.1594209179845977,0.0,0.0,0.6091170463543633,0.6604185286690312,0.006034610006990347,0.15115735539923553
33645,3.0,70.0,VS,49.92931946098623,49.96368722765612,45.27139663403337,48.20412476812042,0.1338448648618947,0.2584436374376316,0.0678474150588028,0.0,0.6474465307099645,0.0,0.058004487131803124,0.20307967458179388,0.046510220727674495,0.3070185848001473
34080,0.0,71.0,VS,19.71349181950049,18.018688674563624,9.221623347655434,19.49788785187518,0.5746938501771438,0.1557065104562533,0.004080300041376,0.0,0.2995971780478579,0.0,0.4419597705544097,0.19535032677544312,0.0019933434896278095,0.19217730179468454
34095,1.0,71.0,DB,47.929654250552375,30.581161803589485,49.29199537586179,47.29594441640287,0.6878810757000522,1.08037809347416,0.0041051945476545,0.4576647144434271,0.0,0.0,0.6290040410166517,1.465732455123015,0.002429284200400122,0.4901898333568939
34110,2.0,71.0,SG,39.87394030709074,39.32406176093407,59.46178394837022,21.955718329157957,0.4770670010906906,0.5134129036142764,0.0052367976825008,0.0,0.0,2.140332750515752,0.448866546114131,0.512797232845317,0.004303510743076878,2.649632469351789
