"","X","group","agent","trial","round","scaling","choice","isRandom","reward","payoff","rescaled","env","search_dist","soc_sd1","soc_sd2","soc_sd3","soc_sd","soc_rew1","soc_rew2","soc_rew3","soc_rew","prev_rew","RT_server","soc_choice1","soc_choice2","soc_choice3"
"8034",8034,6,3,8,7,65,12,0,0.9312,92,65,0,1.4142135623731,1.4142135623731,1,2.23606797749979,1.55009384662429,0.7635,0.8231,0.6178,0.7348,0.9651,3300,0,23,33
"8035",8035,6,3,9,7,65,11,0,1,101,71,0,1,3.16227766016838,1,3.60555127546399,2.58927631187746,0.6668,0.8194,0.7834,0.756533333333333,0.9312,2984,3,22,46
"8036",8036,6,3,10,7,65,22,0,0.9252,94,66,0,1,1,2,1.4142135623731,1.47140452079103,0.9144,0.9259,0.7635,0.867933333333333,1,4331,23,0,34
"8037",8037,6,3,11,7,65,1,0,0.9018,90,64,0,2.23606797749979,2.23606797749979,0,5,2.4120226591666,0.8968,1,0.828,0.908266666666667,0.9252,4205,22,1,56
"8038",8038,6,3,12,7,65,11,0,1,101,71,0,1.4142135623731,2.23606797749979,2.23606797749979,5,3.15737865166653,0.8231,0.9722,0.8744,0.8899,0.9018,3787,34,2,66
"8039",8039,6,3,13,7,65,11,0,1,101,71,0,0,3,3.16227766016838,5.09901951359278,3.75376572458705,0.7172,0.8556,0.8112,0.794666666666667,1,3731,14,3,67
"8040",8040,6,3,14,7,65,11,0,1,100,70,0,0,3.16227766016838,2,6,3.72075922005613,0.6801,0.9052,0.9645,0.849933333333333,1,2652,25,13,77
"8641",8641,16,3,0,0,66,70,1,0.299,29,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8642",8642,16,3,1,0,66,40,0,0.5331,53,40,20,4.24264068711928,7,3.60555127546399,5.3851648071345,5.3302386941995,0.3695,0,0.2014,0.1903,0.299,3885,117,65,97
"8643",8643,16,3,2,0,66,39,0,0.375,37,29,20,1,7.07106781186548,6.32455532033676,3.16227766016838,5.51930026412354,0.3695,0.3679,0.142,0.293133333333333,0.5331,15862,117,103,71
"8644",8644,16,3,3,0,66,51,0,0.4316,43,33,20,1.4142135623731,6,3.16227766016838,1,3.38742588672279,0.3695,0.4702,0.0074,0.282366666666667,0.375,5621,117,17,62
"8645",8645,16,3,4,0,66,29,0,0.6967,69,51,20,2,8,2,3.60555127546399,4.535183758488,0.3695,0.5131,0.2005,0.361033333333333,0.4316,5414,117,27,60
"8646",8646,16,3,5,0,66,30,0,0.7583,74,54,20,1,8.06225774829855,3.16227766016838,3.60555127546399,4.94336222797697,0.3695,0.387,0.0471,0.267866666666667,0.6967,8654,117,38,61
"8647",8647,16,3,6,0,66,19,0,0.876,87,62,20,1,5,4.12310562561766,4.24264068711928,4.45524877091232,0.1953,0.5881,0.2991,0.360833333333333,0.7583,6577,74,26,49
"8648",8648,16,3,7,0,66,20,0,0.8081,81,58,20,1,8.06225774829855,6.08276253029822,6.40312423743285,6.84938150534321,0.1475,0.6366,0.4725,0.418866666666667,0.876,5638,107,25,59
"8649",8649,16,3,8,0,66,18,0,0.8513,85,61,20,2,9.05538513813742,5.09901951359278,5.65685424949238,6.60375296707419,0.3812,0.6887,0.7703,0.6134,0.8081,3389,116,24,58
"8650",8650,16,3,9,0,66,8,0,0.9846,98,70,20,1.4142135623731,10.4403065089106,7.28010988928052,7.21110255092798,8.31050631637302,0.4134,0.7532,0.4226,0.529733333333333,0.8513,4028,115,23,70
"8651",8651,16,3,10,0,66,7,0,0.9169,91,65,20,1,10.4403065089106,7.28010988928052,7.07106781186548,8.26382807001885,0.5149,0.7986,0.9412,0.751566666666667,0.9846,4431,114,22,57
"8652",8652,16,3,11,0,66,9,0,0.9276,93,66,20,2,11.6619037896906,8.06225774829855,9.4339811320566,9.71938089001525,0.627,0.7118,0.9071,0.748633333333333,0.9169,2653,113,12,56
"8653",8653,16,3,12,0,66,8,0,0.9846,96,68,20,1,10.295630140987,8.54400374531753,8.06225774829855,8.96729721153436,0.4938,0.8598,0.7742,0.709266666666667,0.9276,3153,102,33,45
"8654",8654,16,3,13,0,66,8,0,0.9846,99,70,20,0,11.6619037896906,7.61577310586391,8.48528137423857,9.25431942326436,0.7078,0.9042,0.9621,0.858033333333333,0.9846,3636,112,34,68
"8655",8655,16,3,14,0,66,8,0,0.9846,98,70,20,0,12.2065556157337,8.06225774829855,9.21954445729289,9.82945260710838,0.8064,1,0.9873,0.931233333333333,0.9846,4230,111,45,67
"8656",8656,16,3,0,1,73,53,1,0.9898,97,76,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8657",8657,16,3,1,1,73,42,0,0.9854,98,77,13,1,7.07106781186548,5.3851648071345,9.05538513813742,7.17053925237913,0.5558,0,0.3737,0.309833333333333,0.9898,2109,92,95,22
"8658",8658,16,3,2,1,73,31,0,0.9715,99,77,13,1,7.07106781186548,2,7,5.35702260395516,0.4972,0.8252,0.631,0.651133333333333,0.9854,7115,81,29,24
"8659",8659,16,3,3,1,73,30,0,0.8932,89,70,13,1,7.81024967590665,0,6.08276253029822,4.63100406873496,0.4595,0.8372,0.4894,0.595366666666667,0.9715,2860,91,30,35
"8660",8660,16,3,4,1,73,32,0,1,101,79,13,2,7.07106781186548,2.23606797749979,7,5.43571192978842,0.4589,0.9395,0.5645,0.6543,0.8932,2800,82,41,25
"8661",8661,16,3,5,1,73,21,0,0.9642,98,77,13,1,8.60232526704263,3.60555127546399,8,6.73595884750221,0.4902,0.8212,0.6102,0.640533333333333,1,2924,93,40,13
"8662",8662,16,3,6,1,73,43,0,0.9674,97,76,13,2,8.48528137423857,1.4142135623731,8.54400374531753,6.1478328939764,0.5908,1,0.3954,0.662066666666667,0.9642,5340,103,53,2
"8663",8663,16,3,7,1,73,20,0,0.9288,94,74,13,2.23606797749979,10.295630140987,3.16227766016838,6,6.48596926705179,0.681,0.8526,0.4296,0.6544,0.9674,3331,114,54,14
"8664",8664,16,3,8,1,73,32,0,1,99,77,13,1.4142135623731,10.6301458127346,1.4142135623731,7.28010988928052,6.44148975479609,0.6033,0.9356,0.1811,0.573333333333333,0.9288,2622,113,42,3
"8665",8665,16,3,9,1,73,32,0,1,100,78,13,0,9.4339811320566,3.16227766016838,9.05538513813742,7.21721464345413,0.6456,0.8927,0.6594,0.732566666666667,1,2683,115,64,12
"8666",8666,16,3,10,1,73,32,0,1,101,79,13,0,8.60232526704263,2.82842712474619,9,6.81025079726294,0.536,0.978,0.5913,0.701766666666667,1,2936,104,52,23
"8667",8667,16,3,11,1,73,31,0,0.9715,98,77,13,1,8.54400374531753,3.16227766016838,8.06225774829855,6.58951305126149,0.4504,0.8425,0.4054,0.5661,1,3275,116,63,34
"8668",8668,16,3,12,1,73,32,0,1,101,79,13,1,9.89949493661166,3.60555127546399,9.21954445729289,7.57486355645618,0.5065,0.8071,0.5157,0.609766666666667,0.9715,2676,102,51,1
"8669",8669,16,3,13,1,73,32,0,1,99,77,13,0,8.60232526704263,1,6,5.20077508901421,0.3974,0.8055,0.5344,0.5791,1,3970,80,43,26
"8670",8670,16,3,14,1,73,32,0,1,100,78,13,0,7.21110255092798,4.24264068711928,7.07106781186548,6.17493701663758,0.4304,0.6888,0.5274,0.548866666666667,1,2935,70,62,36
"8671",8671,16,3,0,2,75,17,1,0.1341,14,16,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8672",8672,16,3,1,2,75,96,0,0.4259,43,37,39,7.28010988928052,1,11.3137084989848,5.3851648071345,5.89962443537309,0.3773,0.4125,0.3085,0.3661,0.1341,3571,107,0,39
"8673",8673,16,3,2,2,75,71,0,0.6059,59,49,39,3.60555127546399,1.4142135623731,4.47213595499958,2,2.62878317245756,0.6221,0.8878,0.4873,0.665733333333333,0.4259,6187,83,25,69
"8674",8674,16,3,3,2,75,60,0,0.6745,67,55,39,1,1,3.16227766016838,3.16227766016838,2.44151844011225,0.7689,0.6382,0.4337,0.6136,0.6059,3290,71,26,68
"8675",8675,16,3,4,2,75,23,0,0.6776,68,56,39,5,6.40312423743285,1,5,4.13437474581095,0.8067,0.9918,0.4449,0.7478,0.6745,4331,82,24,70
"8676",8676,16,3,5,2,75,25,0,0.6304,61,51,39,2,6.32455532033676,2.23606797749979,3,3.85354109927885,0.6979,0.9008,0.5343,0.711,0.6776,6307,93,34,58
"8677",8677,16,3,6,2,75,44,0,0.6604,64,53,39,3.60555127546399,5,2.23606797749979,3,3.4120226591666,0.8632,0.9149,0.7031,0.827066666666667,0.6304,2968,81,23,47
"8678",8678,16,3,7,2,75,0,0,1,99,79,39,4,7.21110255092798,3.60555127546399,4.24264068711928,5.01976483783708,0.8244,1,0.8284,0.884266666666667,0.6604,4358,70,35,36
"8679",8679,16,3,8,2,75,0,0,1,103,82,39,0,7.61577310586391,4.24264068711928,3.60555127546399,5.15465502281573,0.7871,0.9118,0.8206,0.839833333333333,1,2504,80,36,35
"8680",8680,16,3,9,2,75,0,0,1,98,79,39,0,6.70820393249937,4.47213595499958,2.82842712474619,4.66958900408171,0.7737,0.9571,0.9487,0.893166666666667,1,2494,69,46,24
"8681",8681,16,3,10,2,75,0,0,1,100,80,39,0,6.40312423743285,5,3.60555127546399,5.00289183763228,0.7206,0.904,0.8553,0.826633333333333,1,2566,59,47,25
"8682",8682,16,3,11,2,75,0,0,1,98,79,39,0,8.94427190999916,2.23606797749979,2.23606797749979,4.47213595499958,0.7486,0.8747,0.8362,0.819833333333333,1,2779,92,13,13
"8683",8683,16,3,12,2,75,0,0,1,100,80,39,0,8.54400374531753,4.12310562561766,3.16227766016838,5.27646234370119,0.6847,0.871,0.7498,0.7685,1,2916,91,45,14
"8684",8684,16,3,13,2,75,0,0,1,99,79,39,0,7.28010988928052,3.16227766016838,2.23606797749979,4.22615184231623,0.594,0.803,0.9883,0.7951,1,2696,79,14,23
"8685",8685,16,3,14,2,75,1,0,0.9872,99,79,39,1,5.3851648071345,1,1,2.46172160237817,0.7292,0.7981,0.9062,0.811166666666667,1,3068,58,12,12
"8686",8686,16,3,0,3,68,71,1,0.1896,21,19,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8687",8687,16,3,1,3,68,1,0,0.5297,52,40,37,7.21110255092798,10.295630140987,2.23606797749979,3.16227766016838,5.23132525955172,0.0829,0.7662,0.5828,0.4773,0.1896,4046,65,14,33
"8688",8688,16,3,2,3,68,34,0,0.849,86,63,37,3,2.23606797749979,4.12310562561766,3.60555127546399,3.32157495952715,0.7334,0.7077,0.5145,0.651866666666667,0.5297,4654,47,27,59
"8689",8689,16,3,3,3,68,22,0,1,99,72,37,1.4142135623731,3.60555127546399,1,3,2.535183758488,0.7833,0.6725,0.5349,0.663566666666667,0.849,2854,57,23,25
"8690",8690,16,3,4,3,68,11,0,0.8669,89,66,37,1,3.60555127546399,3.16227766016838,1.4142135623731,2.72734749933515,0.9584,0.687,0.3233,0.656233333333333,1,3888,46,25,23
"8691",8691,16,3,5,3,68,33,0,0.9635,96,70,37,2,2,4.24264068711928,1,2.41421356237309,1,0.8627,0.5304,0.7977,0.8669,2757,35,3,34
"8692",8692,16,3,6,3,68,23,0,0.8617,86,63,37,1.4142135623731,2,2.23606797749979,7.61577310586391,3.95061369445457,0.9921,0.7343,0.0048,0.577066666666667,0.9635,2734,45,2,63
"8693",8693,16,3,7,3,68,12,0,0.7699,77,57,37,1,4,3.16227766016838,5.09901951359278,4.08709905792039,0.8657,0.9783,1,0.948,0.8617,3685,56,4,66
"8694",8694,16,3,8,3,68,22,0,1,99,72,37,1.4142135623731,1.4142135623731,5.3851648071345,5,3.9331261231692,0.9805,1,0.86,0.946833333333333,0.7699,5229,34,5,77
"8695",8695,16,3,9,3,68,44,0,0.8822,88,65,37,2,3.16227766016838,5.8309518948453,2.23606797749979,3.74309917750449,0.8671,0.8609,0.8814,0.8698,1,2670,36,16,67
"8696",8696,16,3,10,3,68,22,0,1,100,73,37,2,1,6.32455532033676,5.09901951359278,4.14119161130985,0.8289,0.8711,0.7886,0.829533333333333,0.8822,3028,23,6,78
"8697",8697,16,3,11,3,68,100,0,0.7521,76,57,37,7.07106781186548,6.08276253029822,8.54400374531753,4.12310562561766,6.24995730041114,0.7345,0.8349,0.9703,0.846566666666667,1,3019,33,15,55
"8698",8698,16,3,12,3,68,99,0,0.6742,69,52,37,1,5,10,4.12310562561766,6.37436854187255,0.779,0.7719,0.862,0.8043,0.7521,2450,44,17,56
"8699",8699,16,3,13,3,68,79,0,0.5679,56,43,37,2.82842712474619,2.82842712474619,6,3.60555127546399,4.14465946673673,0.7418,0.7103,0.7877,0.7466,0.6742,2606,55,13,44
"8700",8700,16,3,14,3,68,22,0,1,101,74,37,5.3851648071345,2,6,3.60555127546399,3.86851709182133,0.9083,0.6303,0.7357,0.7581,0.5679,2596,24,28,57
"8701",8701,16,3,0,4,67,55,1,0.5943,60,45,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8702",8702,16,3,1,4,67,109,0,0.3097,32,26,31,10.770329614269,0,9.48683298050514,3.16227766016838,4.21637021355784,0.4034,0.7173,0.6709,0.5972,0.5943,4502,109,67,75
"8703",8703,16,3,2,4,67,46,0,0.6265,64,48,31,9.4339811320566,1.4142135623731,3.16227766016838,6,3.52549707418049,0.5707,0.2979,0.8729,0.5805,0.3097,6301,36,80,52
"8704",8704,16,3,3,4,67,73,0,0.6691,67,50,31,5.3851648071345,6.32455532033676,7.28010988928052,3.16227766016838,5.58898095659522,0.5913,0.7592,0.7464,0.698966666666667,0.6265,5771,45,44,41
"8705",8705,16,3,4,4,67,52,0,0.9493,94,68,31,2.23606797749979,6,7.07106781186548,1,4.69035593728849,0.5463,0.477,0.9017,0.641666666666667,0.6691,3296,46,34,51
"8706",8706,16,3,5,4,67,51,0,0.9988,98,71,31,1,4,7.07106781186548,1,4.02368927062183,0.5852,0.8189,0.7857,0.729933333333333,0.9493,4052,95,55,50
"8707",8707,16,3,6,4,67,40,0,0.8595,85,62,31,1,5.09901951359278,7.61577310586391,2,4.90493087315223,0.5613,0.7609,0.973,0.765066666666667,0.9988,3402,94,66,62
"8708",8708,16,3,7,4,67,50,0,0.8711,86,63,31,1.4142135623731,3.60555127546399,2,2.23606797749979,2.61387308432126,0.5606,0.8373,1,0.7993,0.8595,6293,85,52,73
"8709",8709,16,3,8,4,67,62,0,0.9288,93,67,31,1.4142135623731,7,1,1.4142135623731,3.1380711874577,0.4311,0.764,0.9556,0.7169,0.8711,3503,55,63,72
"8710",8710,16,3,9,4,67,51,0,0.9988,102,73,31,1,7.07106781186548,2,3,4.02368927062183,0.6414,0.8578,0.9309,0.810033333333333,0.9288,2687,33,53,84
"8711",8711,16,3,10,4,67,51,0,0.9988,100,72,31,0,7.28010988928052,0,3.16227766016838,3.4807958498163,0.6692,0.817,0.9775,0.821233333333333,0.9988,2454,22,51,83
"8712",8712,16,3,11,4,67,51,0,0.9988,100,72,31,0,6.70820393249937,1.4142135623731,1.4142135623731,3.17887701908185,0.7144,0.7855,0.8633,0.787733333333333,0.9988,2805,12,41,61
"8713",8713,16,3,12,4,67,51,0,0.9988,100,72,31,0,6.32455532033676,3,2.82842712474619,4.05099414836098,0.6755,0.8992,0.6881,0.754266666666667,0.9988,3566,23,54,71
"8714",8714,16,3,13,4,67,51,0,0.9988,101,73,31,0,5.3851648071345,3.16227766016838,4.12310562561766,4.22351603097351,0.6882,1,0.8445,0.844233333333333,0.9988,2667,24,65,94
"8715",8715,16,3,14,4,67,51,0,0.9988,100,72,31,0,5.8309518948453,3.60555127546399,4,4.4788343901031,0.7534,0.9303,0.7225,0.802066666666667,0.9988,3565,13,76,95
"8716",8716,16,3,0,5,69,55,1,0.7064,70,53,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8717",8717,16,3,1,5,69,46,0,0.5706,56,44,29,2.23606797749979,4.12310562561766,5.65685424949238,1,3.59331995837001,0.0919,0.5009,0.8676,0.4868,0.7064,4044,1,94,47
"8718",8718,16,3,2,5,69,79,0,0.386,38,31,29,3,2.82842712474619,3,3.60555127546399,3.14465946673673,0.6455,0.396,0.9975,0.679666666666667,0.5706,8617,55,46,48
"8719",8719,16,3,3,5,69,22,0,0.5627,57,44,29,5.3851648071345,4.12310562561766,4.47213595499958,5.3851648071345,4.66013546258392,0.5834,0.7115,0.9707,0.7552,0.386,3986,67,48,49
"8720",8720,16,3,4,5,69,26,0,0.435,44,35,29,4,5.09901951359278,2.82842712474619,3.16227766016838,3.69657476616912,0.4015,0.9442,0.9385,0.7614,0.5627,2729,80,50,60
"8721",8721,16,3,5,5,69,59,0,0.4945,51,40,29,3,2.23606797749979,3.16227766016838,0,1.79944854588939,0.3987,1,1,0.799566666666667,0.435,2487,82,51,59
"8722",8722,16,3,6,5,69,56,0,0.6204,62,48,29,3,0,6,3.16227766016838,3.05409255338946,0.6938,0.9492,0.6843,0.775766666666667,0.4945,3109,56,62,70
"8723",8723,16,3,7,5,69,82,0,0.4136,42,34,29,4.47213595499958,5,2.23606797749979,1,2.74535599249993,0.6141,0.9214,0.6858,0.740433333333333,0.6204,4586,45,61,71
"8724",8724,16,3,8,5,69,38,0,0.6329,64,49,29,4,5.09901951359278,3.16227766016838,2.23606797749979,3.49912171708698,0.5339,0.9158,0.7505,0.7334,0.4136,2765,44,52,61
"8725",8725,16,3,9,5,69,28,0,0.7031,71,54,29,1.4142135623731,7.21110255092798,1.4142135623731,1.4142135623731,3.34650989189139,0.5912,0.9774,0.8073,0.791966666666667,0.6329,2655,66,40,38
"8726",8726,16,3,10,5,69,18,0,0.8577,86,64,29,1.4142135623731,6.40312423743285,2.23606797749979,3.60555127546399,4.08158116346554,0.6885,0.9017,0.7671,0.785766666666667,0.7031,3906,57,41,37
"8727",8727,16,3,11,5,69,8,0,0.9634,95,71,29,1.4142135623731,6.40312423743285,3.60555127546399,4.47213595499958,4.82693715596547,0.6156,0.8777,0.7614,0.751566666666667,0.8577,2911,47,39,50
"8728",8728,16,3,12,5,69,8,0,0.9634,98,73,29,0,8.48528137423857,5,7.07106781186548,6.85211639536801,0.568,0.8788,0.9402,0.795666666666667,0.9634,4279,68,63,58
"8729",8729,16,3,13,5,69,8,0,0.9634,96,71,29,0,7.21110255092798,5,7.81024967590665,6.67378407561154,0.6158,0.8373,0.8609,0.771333333333333,0.9634,2618,46,49,57
"8730",8730,16,3,14,5,69,8,0,0.9634,95,71,29,0,6.40312423743285,4.24264068711928,7.81024967590665,6.1520048668196,0.6256,0.7007,0.6876,0.6713,0.9634,4284,59,38,69
"8731",8731,16,3,0,6,73,47,1,0.6842,67,54,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8732",8732,16,3,1,6,73,25,0,0.9302,92,72,30,2,2,2.82842712474619,2.23606797749979,2.35483170074866,0.8786,0.6096,0.8381,0.775433333333333,0.6842,3790,27,45,48
"8733",8733,16,3,2,6,73,14,0,0.9816,97,76,30,1,2,2.82842712474619,3.60555127546399,2.81132613340339,0.7753,0.5352,0.5736,0.628033333333333,0.9302,5129,16,38,49
"8734",8734,16,3,3,6,73,13,0,0.9714,96,75,30,1,3.60555127546399,3.60555127546399,2.82842712474619,3.34650989189139,0.7758,0.7193,0.6838,0.7263,0.9816,2566,38,48,37
"8735",8735,16,3,4,6,73,3,0,0.8846,88,69,30,1.4142135623731,2.23606797749979,5.09901951359278,5,4.11169583036419,0.9704,0.8963,1,0.955566666666667,0.9714,2532,26,59,58
"8736",8736,16,3,5,6,73,14,0,0.9816,97,76,30,1,1,5.09901951359278,4.12310562561766,3.40737504640348,1,1,0.8808,0.960266666666667,0.8846,2751,25,70,59
"8737",8737,16,3,6,6,73,14,0,0.9816,97,76,30,0,1.4142135623731,5.3851648071345,3,3.26645945650253,0.9911,0.9889,0.989,0.989666666666667,0.9816,3356,24,71,47
"8738",8738,16,3,7,6,73,15,0,0.8834,88,69,30,1,2.82842712474619,5.09901951359278,3.60555127546399,3.84433263793432,0.9534,0.8925,0.9783,0.9414,0.9816,3564,35,69,46
"8739",8739,16,3,8,6,73,14,0,0.9816,99,77,30,1,2,6.08276253029822,4.12310562561766,4.06862271863863,0.8864,0.9339,0.9624,0.927566666666667,0.8834,2397,36,81,57
"8740",8740,16,3,9,6,73,14,0,0.9816,99,77,30,0,3.16227766016838,6.32455532033676,4.47213595499958,4.65298964516824,0.7883,0.9096,0.8603,0.852733333333333,0.9816,2611,46,82,56
"8741",8741,16,3,10,6,73,14,0,0.9816,98,77,30,0,2.23606797749979,4,5.09901951359278,3.77836249703086,0.9191,0.8216,0.6884,0.8097,0.9816,3362,23,58,68
"8742",8742,16,3,11,6,73,14,0,0.9816,99,77,30,0,1,6,3.60555127546399,3.535183758488,0.8775,0.8386,0.9166,0.877566666666667,0.9816,3074,13,80,45
"8743",8743,16,3,12,6,73,14,0,0.9816,98,77,30,0,1,5.8309518948453,2.23606797749979,3.02233995744836,0.8849,0.8512,0.8807,0.872266666666667,0.9816,2400,15,72,35
"8744",8744,16,3,13,6,73,14,0,0.9816,98,77,30,0,0,4.47213595499958,2,2.15737865166653,0.9241,0.889,0.846,0.886366666666667,0.9816,2617,14,60,36
"8745",8745,16,3,14,6,73,14,0,0.9816,98,77,30,0,2,5,2.82842712474619,3.2761423749154,0.7507,0.7738,0.8541,0.792866666666667,0.9816,2550,12,61,34
"8746",8746,16,3,0,7,70,41,1,0.2755,29,25,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8747",8747,16,3,1,7,70,86,0,0.9601,94,71,28,4.12310562561766,7,1.4142135623731,7.21110255092798,5.20843870443369,0.8955,0.976,0.1557,0.675733333333333,0.2755,6420,79,76,36
"8748",8748,16,3,2,7,70,85,0,1,99,74,28,1,6.08276253029822,1.4142135623731,1,2.83232536422377,0.7044,0.8735,0.6184,0.7321,0.9601,2617,68,75,84
"8749",8749,16,3,3,7,70,84,0,0.9808,98,74,28,1,5.09901951359278,3,3.16227766016838,3.75376572458705,0.9391,0.9232,0.8329,0.8984,1,3905,90,87,76
"8750",8750,16,3,4,7,70,73,0,0.8825,88,67,28,1,6.32455532033676,3.16227766016838,3.16227766016838,4.21637021355784,0.9054,0.9098,0.7483,0.8545,0.9808,2969,89,65,65
"8751",8751,16,3,5,7,70,95,0,0.9561,96,72,28,2,4.12310562561766,3.60555127546399,2.82842712474619,3.51902800860928,0.7539,0.6719,0.6431,0.689633333333333,0.8825,2459,80,64,75
"8752",8752,16,3,6,7,70,83,0,0.8578,84,64,28,1.4142135623731,5,4.12310562561766,4,4.37436854187255,0.8675,0.8649,0.8501,0.860833333333333,0.9561,2622,78,98,87
"8753",8753,16,3,7,7,70,96,0,0.9975,99,74,28,2.23606797749979,8,1.4142135623731,2,3.80473785412436,0.7614,0.9735,0.8255,0.853466666666667,0.8578,10665,88,86,98
"8754",8754,16,3,8,7,70,84,0,0.9808,99,74,28,1.4142135623731,7,1.4142135623731,2.23606797749979,3.5500938466243,0.7259,0.9813,0.7302,0.812466666666667,0.9975,4259,77,96,97
"8755",8755,16,3,9,7,70,74,0,0.8944,89,67,28,1.4142135623731,6.70820393249937,2.23606797749979,3.60555127546399,4.18327439515438,0.8174,1,0.751,0.856133333333333,0.9808,4124,101,97,109
"8756",8756,16,3,10,7,70,85,0,1,102,76,28,1,5.09901951359278,2,5,4.03300650453093,0.8089,0.9171,0.3442,0.690066666666667,0.8944,2607,91,107,30
"8757",8757,16,3,11,7,70,85,0,1,99,74,28,0,7.07106781186548,0,1.4142135623731,2.82842712474619,0.7228,0.9167,0.6431,0.760866666666667,1,2498,67,85,75
"8758",8758,16,3,12,7,70,85,0,1,99,74,28,0,7.28010988928052,1.4142135623731,1,3.2314411505512,0.8277,0.8625,0.6748,0.788333333333333,1,2899,100,95,86
"8759",8759,16,3,13,7,70,85,0,1,99,74,28,0,5.3851648071345,1,8.24621125123532,4.87712535278994,0.7533,0.7863,0.7466,0.762066666666667,1,3273,102,84,55
"8760",8760,16,3,14,7,70,85,0,1,99,74,28,0,5.09901951359278,2.23606797749979,7.07106781186548,4.80205176765268,0.5892,0.9146,0.4141,0.6393,1,2601,69,108,67
"9241",9241,24,3,0,0,70,36,1,1,101,76,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9242",9242,24,3,1,0,70,36,0,1,101,76,12,0,6.40312423743285,2.23606797749979,6.40312423743285,5.01410548412183,0.3703,0.8748,0.5714,0.6055,1,5676,95,15,95
"9243",9243,24,3,2,0,70,47,0,0.9282,93,70,12,1,5.65685424949238,2.23606797749979,5,4.29764074233072,0.3703,0.7528,0.5257,0.5496,1,4543,95,26,84
"9244",9244,24,3,3,0,70,37,0,0.9922,100,75,12,1.4142135623731,4.47213595499958,2.23606797749979,6.40312423743285,4.37044272331074,0.6217,0.8647,0.4886,0.658333333333333,0.9282,4190,83,16,96
"9245",9245,24,3,4,0,70,25,0,0.9168,93,70,12,1.4142135623731,5,1,8.06225774829855,4.68741924943285,0.554,0.7271,0.7085,0.6632,0.9922,4865,30,14,106
"9246",9246,24,3,5,0,70,35,0,0.8805,87,66,12,1.4142135623731,1.4142135623731,4.47213595499958,7.21110255092798,4.36581735610022,0.6631,0.757,0.741,0.720366666666667,0.9168,3691,25,17,105
"9247",9247,24,3,6,0,70,36,0,1,100,75,12,1,0,3.60555127546399,7.61577310586391,3.74044146044263,0.6402,0.9976,0.8406,0.826133333333333,0.8805,4320,36,5,116
"9248",9248,24,3,7,0,70,36,0,1,101,76,12,0,2.82842712474619,3.16227766016838,7.28010988928052,4.42360489139836,0.2588,1,0.6974,0.652066666666667,1,3654,56,4,115
"9249",9249,24,3,8,0,70,36,0,1,100,75,12,0,2,3,8.06225774829855,4.35408591609952,0.6456,0.8566,0.7822,0.761466666666667,1,3542,14,3,117
"9250",9250,24,3,9,0,70,36,0,1,100,75,12,0,6.32455532033676,4.24264068711928,8.60232526704263,6.38984042483289,0.7103,0.8846,0.6019,0.732266666666667,1,5528,64,6,118
"9251",9251,24,3,10,0,70,36,0,1,99,74,12,0,7.28010988928052,5,6.32455532033676,6.20155506987243,0.5129,0.6747,0.5465,0.578033333333333,1,5618,65,7,104
"9252",9252,24,3,11,0,70,36,0,1,101,76,12,0,5.09901951359278,3.16227766016838,5.8309518948453,4.69741635620216,0.0887,0.6135,0.5788,0.427,1,3311,90,2,94
"9253",9253,24,3,12,0,70,36,0,1,101,76,12,0,1,1.4142135623731,7.07106781186548,3.16176045807952,0.7989,0.6448,0.4961,0.6466,1,3754,37,48,114
"9254",9254,24,3,13,0,70,36,0,1,100,75,12,0,1.4142135623731,1,7.81024967590665,3.40815441275992,0.8877,0.6964,0.5531,0.7124,1,3792,26,37,107
"9255",9255,24,3,14,0,70,36,0,1,99,74,12,0,2.23606797749979,2.23606797749979,9.21954445729289,4.56389347076416,1,0.4893,0.4981,0.662466666666667,1,4085,27,59,119
"9256",9256,24,3,0,1,79,95,1,0.9561,94,79,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9257",9257,24,3,1,1,79,95,0,0.9561,95,80,28,0,3.16227766016838,3.60555127546399,7,4.58927631187746,0.7673,0.1618,0.291,0.4067,0.9561,3760,87,70,18
"9258",9258,24,3,2,1,79,94,0,0.8264,84,71,28,1,4.47213595499958,4.12310562561766,6.32455532033676,4.97326563365133,0.6571,0.9232,0.1537,0.578,0.9561,3641,76,87,26
"9259",9259,24,3,3,1,79,96,0,0.9975,100,84,28,2,2,2.82842712474619,5,3.2761423749154,0.8895,0.976,0.3887,0.7514,0.8264,3164,98,76,41
