"","X","group","agent","trial","round","scaling","isRandom","reward","payoff","rescaled","env","soc_sd","soc_rew","prev_rew","RT_server","soc_choice","social"
"6297",6297,24,1,14,0,70,0,0.9018,92,69,12,1,1,1,4027,38,0
"6298",6298,24,1,14,0,70,0,0.9018,92,69,12,2.23606797749979,0.4893,1,4027,59,1
"6299",6299,24,1,14,0,70,0,0.9018,92,69,12,2,1,1,4027,36,1
"6300",6300,24,1,14,0,70,0,0.9018,92,69,12,8.06225774829855,0.4981,1,4027,119,1
"6301",6301,24,1,0,1,79,1,0.7673,77,66,28,NA,NA,NA,NA,87,0
"6302",6302,24,1,0,1,79,1,0.7673,77,66,28,NA,NA,NA,NA,NA,1
"6303",6303,24,1,0,1,79,1,0.7673,77,66,28,NA,NA,NA,NA,NA,1
"6304",6304,24,1,0,1,79,1,0.7673,77,66,28,NA,NA,NA,NA,NA,1
"6305",6305,24,1,1,1,79,0,0.6571,64,56,28,1,0.7673,0.7673,2476,76,0
"6306",6306,24,1,1,1,79,0,0.6571,64,56,28,6,0.1618,0.7673,2476,70,1
"6307",6307,24,1,1,1,79,0,0.6571,64,56,28,3.60555127546399,0.9561,0.7673,2476,95,1
"6308",6308,24,1,1,1,79,0,0.6571,64,56,28,5.8309518948453,0.291,0.7673,2476,18,1
"6309",6309,24,1,2,1,79,0,0.8895,88,75,28,2,0.6571,0.6571,3980,98,0
"6310",6310,24,1,2,1,79,0,0.8895,88,75,28,1,0.9232,0.6571,3980,87,1
"6311",6311,24,1,2,1,79,0,0.8895,88,75,28,3,0.9561,0.6571,3980,95,1
"6312",6312,24,1,2,1,79,0,0.8895,88,75,28,8.48528137423857,0.1537,0.6571,3980,26,1
"6313",6313,24,1,3,1,79,0,0.958,96,81,28,1,0.8895,0.8895,3744,109,0
"6314",6314,24,1,3,1,79,0,0.958,96,81,28,3,0.976,0.8895,3744,76,1
"6315",6315,24,1,3,1,79,0,0.958,96,81,28,4.12310562561766,0.8264,0.8895,3744,94,1
"6316",6316,24,1,3,1,79,0,0.958,96,81,28,6.32455532033676,0.3887,0.8895,3744,41,1
"6317",6317,24,1,4,1,79,0,0.893,87,74,28,1,0.958,0.958,3764,120,0
"6318",6318,24,1,4,1,79,0,0.893,87,74,28,2,0.8649,0.958,3764,98,1
"6319",6319,24,1,4,1,79,0,0.893,87,74,28,2.82842712474619,0.9975,0.958,3764,96,1
"6320",6320,24,1,4,1,79,0,0.893,87,74,28,4.12310562561766,0.6431,0.958,3764,75,1
"6321",6321,24,1,5,1,79,0,0.9073,92,78,28,2.23606797749979,0.893,0.893,3573,97,0
"6322",6322,24,1,5,1,79,0,0.9073,92,78,28,1.4142135623731,0.7569,0.893,3573,109,1
"6323",6323,24,1,5,1,79,0,0.9073,92,78,28,0,0.9545,0.893,3573,97,1
"6324",6324,24,1,5,1,79,0,0.9073,92,78,28,0,0.7302,0.893,3573,97,1
"6325",6325,24,1,6,1,79,0,1,100,84,28,1,0.9073,0.9073,3728,108,0
"6326",6326,24,1,6,1,79,0,1,100,84,28,1,1,0.9073,3728,97,1
"6327",6327,24,1,6,1,79,0,1,100,84,28,1,0.9522,0.9073,3728,107,1
"6328",6328,24,1,6,1,79,0,1,100,84,28,1,0.8518,0.9073,3728,107,1
"6329",6329,24,1,7,1,79,0,0.9493,94,79,28,1,1,1,3339,119,0
"6330",6330,24,1,7,1,79,0,0.9493,94,79,28,2.23606797749979,0.9813,1,3339,96,1
"6331",6331,24,1,7,1,79,0,0.9493,94,79,28,3.16227766016838,1,1,3339,85,1
"6332",6332,24,1,7,1,79,0,0.9493,94,79,28,2.23606797749979,0.9665,1,3339,106,1
"6333",6333,24,1,8,1,79,0,0.8277,83,71,28,2.23606797749979,0.9493,0.9493,4618,96,0
"6334",6334,24,1,8,1,79,0,0.8277,83,71,28,1,0.8625,0.9493,4618,95,1
"6335",6335,24,1,8,1,79,0,0.8277,83,71,28,0,0.9975,0.9493,4618,96,1
"6336",6336,24,1,8,1,79,0,0.8277,83,71,28,2.23606797749979,0.9522,0.9493,4618,105,1
"6337",6337,24,1,9,1,79,0,0.8691,86,73,28,1,0.8277,0.8277,5106,107,0
"6338",6338,24,1,9,1,79,0,0.8691,86,73,28,2.23606797749979,0.9735,0.8277,5106,86,1
"6339",6339,24,1,9,1,79,0,0.8691,86,73,28,1,0.9975,0.8277,5106,96,1
"6340",6340,24,1,9,1,79,0,0.8691,86,73,28,3,0.8206,0.8277,5106,104,1
"6341",6341,24,1,10,1,79,0,0.8311,83,71,28,1,0.8691,0.8691,4483,118,0
"6342",6342,24,1,10,1,79,0,0.8311,83,71,28,3,0.9167,0.8691,4483,85,1
"6343",6343,24,1,10,1,79,0,0.8311,83,71,28,2,0.9975,0.8691,4483,96,1
"6344",6344,24,1,10,1,79,0,0.8311,83,71,28,2,1,0.8691,4483,116,1
"6345",6345,24,1,11,1,79,0,0.772,76,65,28,3.16227766016838,0.8311,0.8311,2972,86,0
"6346",6346,24,1,11,1,79,0,0.772,76,65,28,2.23606797749979,0.9171,0.8311,2972,107,1
"6347",6347,24,1,11,1,79,0,0.772,76,65,28,1.4142135623731,0.9975,0.8311,2972,96,1
"6348",6348,24,1,11,1,79,0,0.772,76,65,28,3.60555127546399,0.9559,0.8311,2972,117,1
"6349",6349,24,1,12,1,79,0,0.7613,77,66,28,1,0.772,0.772,5863,85,0
"6350",6350,24,1,12,1,79,0,0.7613,77,66,28,2.23606797749979,0.8447,0.772,5863,106,1
"6351",6351,24,1,12,1,79,0,0.7613,77,66,28,1,0.9975,0.772,5863,96,1
"6352",6352,24,1,12,1,79,0,0.7613,77,66,28,1.4142135623731,0.806,0.772,5863,95,1
"6353",6353,24,1,13,1,79,0,0.7213,73,63,28,2.23606797749979,0.7613,0.7613,3615,106,0
"6354",6354,24,1,13,1,79,0,0.7213,73,63,28,1,0.7738,0.7613,3615,117,1
"6355",6355,24,1,13,1,79,0,0.7213,73,63,28,1.4142135623731,0.9975,0.7613,3615,96,1
"6356",6356,24,1,13,1,79,0,0.7213,73,63,28,1.4142135623731,0.7694,0.7613,3615,118,1
"6357",6357,24,1,14,1,79,0,0.6779,68,59,28,1,0.7213,0.7213,3957,117,0
"6358",6358,24,1,14,1,79,0,0.6779,68,59,28,1.4142135623731,0.838,0.7213,3957,105,1
"6359",6359,24,1,14,1,79,0,0.6779,68,59,28,2.23606797749979,0.9975,0.7213,3957,96,1
"6360",6360,24,1,14,1,79,0,0.6779,68,59,28,2,0.9034,0.7213,3957,115,1
"6361",6361,24,1,0,2,80,1,0.4325,43,39,27,NA,NA,NA,NA,76,0
"6362",6362,24,1,0,2,80,1,0.4325,43,39,27,NA,NA,NA,NA,NA,1
"6363",6363,24,1,0,2,80,1,0.4325,43,39,27,NA,NA,NA,NA,NA,1
"6364",6364,24,1,0,2,80,1,0.4325,43,39,27,NA,NA,NA,NA,NA,1
"6365",6365,24,1,1,2,80,0,0.6549,66,58,27,6.32455532033676,0.4325,0.4325,1346,48,0
"6366",6366,24,1,1,2,80,0,0.6549,66,58,27,4.47213595499958,0.0675,0.4325,1346,30,1
"6367",6367,24,1,1,2,80,0,0.6549,66,58,27,1.4142135623731,0.4167,0.4325,1346,38,1
"6368",6368,24,1,1,2,80,0,0.6549,66,58,27,6.08276253029822,0.5692,0.4325,1346,43,1
"6369",6369,24,1,2,2,80,0,0.5922,60,53,27,1.4142135623731,0.6549,0.6549,5653,36,0
"6370",6370,24,1,2,2,80,0,0.5922,60,53,27,7.07106781186548,0.27,0.6549,5653,54,1
"6371",6371,24,1,2,2,80,0,0.5922,60,53,27,7.81024967590665,0.2722,0.6549,5653,107,1
"6372",6372,24,1,2,2,80,0,0.5922,60,53,27,5.09901951359278,0.1096,0.6549,5653,52,1
"6373",6373,24,1,3,2,80,0,0.6996,69,60,27,4.47213595499958,0.5922,0.5922,11216,78,0
"6374",6374,24,1,3,2,80,0,0.6996,69,60,27,5.3851648071345,0.3217,0.5922,11216,25,1
"6375",6375,24,1,3,2,80,0,0.6996,69,60,27,5.09901951359278,0.3283,0.5922,11216,24,1
"6376",6376,24,1,3,2,80,0,0.6996,69,60,27,10.295630140987,0.7823,0.5922,11216,32,1
"6377",6377,24,1,4,2,80,0,0.4973,50,45,27,2,0.6996,0.6996,2550,100,0
"6378",6378,24,1,4,2,80,0,0.4973,50,45,27,5.3851648071345,0.8679,0.6996,2550,47,1
"6379",6379,24,1,4,2,80,0,0.4973,50,45,27,9.21954445729289,0.3454,0.6996,2550,29,1
"6380",6380,24,1,4,2,80,0,0.4973,50,45,27,11.3137084989848,0.746,0.6996,2550,20,1
"6381",6381,24,1,5,2,80,0,0.7898,78,67,27,3.16227766016838,0.4973,0.4973,3565,66,0
"6382",6382,24,1,5,2,80,0,0.7898,78,67,27,3.16227766016838,1,0.4973,3565,58,1
"6383",6383,24,1,5,2,80,0,0.7898,78,67,27,2.82842712474619,0.5737,0.4973,3565,90,1
"6384",6384,24,1,5,2,80,0,0.7898,78,67,27,11.1803398874989,0.8854,0.4973,3565,21,1
"6385",6385,24,1,6,2,80,0,0.6997,70,61,27,1,0.7898,0.7898,4600,55,0
"6386",6386,24,1,6,2,80,0,0.6997,70,61,27,4,0.8702,0.7898,4600,59,1
"6387",6387,24,1,6,2,80,0,0.6997,70,61,27,2.82842712474619,0.639,0.7898,4600,79,1
"6388",6388,24,1,6,2,80,0,0.6997,70,61,27,11.1803398874989,0.7259,0.7898,4600,10,1
"6389",6389,24,1,7,2,80,0,0.7197,72,63,27,1,0.6997,0.6997,3490,56,0
"6390",6390,24,1,7,2,80,0,0.7197,72,63,27,2.23606797749979,0.881,0.6997,3490,69,1
"6391",6391,24,1,7,2,80,0,0.7197,72,63,27,1,0.9864,0.6997,3490,57,1
"6392",6392,24,1,7,2,80,0,0.7197,72,63,27,9.4339811320566,0.6654,0.6997,3490,9,1
"6393",6393,24,1,8,2,80,0,0.61,62,55,27,2.23606797749979,0.7197,0.7197,4079,79,0
"6394",6394,24,1,8,2,80,0,0.61,62,55,27,2,0.9498,0.7197,4079,57,1
"6395",6395,24,1,8,2,80,0,0.61,62,55,27,2.23606797749979,0.8184,0.7197,4079,58,1
"6396",6396,24,1,8,2,80,0,0.61,62,55,27,8.60232526704263,0.5755,0.7197,4079,31,1
"6397",6397,24,1,9,2,80,0,0.6118,61,54,27,4.47213595499958,0.61,0.61,4934,33,0
"6398",6398,24,1,9,2,80,0,0.6118,61,54,27,2.23606797749979,0.8497,0.61,4934,46,1
"6399",6399,24,1,9,2,80,0,0.6118,61,54,27,2.23606797749979,0.9727,0.61,4934,46,1
"6400",6400,24,1,9,2,80,0,0.6118,61,54,27,8.54400374531753,0.4676,0.61,4934,8,1
"6401",6401,24,1,10,2,80,0,0.7453,76,66,27,12.2065556157337,0.6118,0.6118,3685,120,0
"6402",6402,24,1,10,2,80,0,0.7453,76,66,27,10.295630140987,0.8293,0.6118,3685,56,1
"6403",6403,24,1,10,2,80,0,0.7453,76,66,27,10.295630140987,1,0.6118,3685,56,1
"6404",6404,24,1,10,2,80,0,0.7453,76,66,27,9.21954445729289,0.4267,0.6118,3685,19,1
"6405",6405,24,1,11,2,80,0,0.6853,68,59,27,1,0.7453,0.7453,3050,119,0
"6406",6406,24,1,11,2,80,0,0.6853,68,59,27,8.06225774829855,0.8733,0.7453,3050,68,1
"6407",6407,24,1,11,2,80,0,0.6853,68,59,27,8.60232526704263,0.9864,0.7453,3050,57,1
"6408",6408,24,1,11,2,80,0,0.6853,68,59,27,6.08276253029822,0.483,0.7453,3050,54,1
"6409",6409,24,1,12,2,80,0,0.6997,71,62,27,10.295630140987,0.6853,0.6853,4566,55,0
"6410",6410,24,1,12,2,80,0,0.6997,71,62,27,2.82842712474619,0.6566,0.6853,4566,79,1
"6411",6411,24,1,12,2,80,0,0.6997,71,62,27,2,0.9864,0.6853,4566,57,1
"6412",6412,24,1,12,2,80,0,0.6997,71,62,27,9.21954445729289,0.3346,0.6853,4566,42,1
"6413",6413,24,1,13,2,80,0,0.7681,77,67,27,1.4142135623731,0.6997,0.6997,4568,67,0
"6414",6414,24,1,13,2,80,0,0.7681,77,67,27,4.12310562561766,0.6329,0.6997,4568,60,1
"6415",6415,24,1,13,2,80,0,0.7681,77,67,27,1.4142135623731,0.9864,0.6997,4568,57,1
"6416",6416,24,1,13,2,80,0,0.7681,77,67,27,8.06225774829855,0.2705,0.6997,4568,30,1
"6417",6417,24,1,14,2,80,0,0.6918,71,62,27,1,0.7681,0.7681,4001,68,0
"6418",6418,24,1,14,2,80,0,0.6918,71,62,27,9.4339811320566,0.6158,0.7681,4001,21,1
"6419",6419,24,1,14,2,80,0,0.6918,71,62,27,1,0.9864,0.7681,4001,57,1
"6420",6420,24,1,14,2,80,0,0.6918,71,62,27,7.28010988928052,0.2644,0.7681,4001,53,1
"6421",6421,24,1,0,3,78,1,0.514,51,45,33,NA,NA,NA,NA,85,0
"6422",6422,24,1,0,3,78,1,0.514,51,45,33,NA,NA,NA,NA,NA,1
"6423",6423,24,1,0,3,78,1,0.514,51,45,33,NA,NA,NA,NA,NA,1
"6424",6424,24,1,0,3,78,1,0.514,51,45,33,NA,NA,NA,NA,NA,1
"6425",6425,24,1,1,3,78,0,0.4311,44,39,33,4.47213595499958,0.514,0.514,1337,59,0
"6426",6426,24,1,1,3,78,0,0.4311,44,39,33,3.16227766016838,0.7,0.514,1337,45,1
"6427",6427,24,1,1,3,78,0,0.4311,44,39,33,2,0.3983,0.514,1337,61,1
"6428",6428,24,1,1,3,78,0,0.4311,44,39,33,2.23606797749979,0.4535,0.514,1337,72,1
"6429",6429,24,1,2,3,78,0,0.4361,43,39,33,7.81024967590665,0.4311,0.4311,3454,120,0
"6430",6430,24,1,2,3,78,0,0.4361,43,39,33,10,0.7656,0.4311,3454,46,1
"6431",6431,24,1,2,3,78,0,0.4361,43,39,33,10.6301458127346,0.7141,0.4311,3454,35,1
"6432",6432,24,1,2,3,78,0,0.4361,43,39,33,12.7279220613579,0.6549,0.4311,3454,12,1
"6433",6433,24,1,3,3,78,0,0.5808,58,50,33,9,0.4361,0.4361,3056,21,0
"6434",6434,24,1,3,3,78,0,0.5808,58,50,33,9.8488578017961,0.6971,0.4361,3056,56,1
"6435",6435,24,1,3,3,78,0,0.5808,58,50,33,8.06225774829855,0.604,0.4361,3056,24,1
"6436",6436,24,1,3,3,78,0,0.5808,58,50,33,7.28010988928052,0.7964,0.4361,3056,36,1
"6437",6437,24,1,4,3,78,0,0.5392,56,49,33,10,0.5808,0.5808,3807,11,0
"6438",6438,24,1,4,3,78,0,0.5392,56,49,33,2.82842712474619,0.6208,0.5808,3807,35,1
"6439",6439,24,1,4,3,78,0,0.5392,56,49,33,3.60555127546399,0.7981,0.5808,3807,46,1
"6440",6440,24,1,4,3,78,0,0.5392,56,49,33,5.3851648071345,0.6905,0.5808,3807,38,1
"6441",6441,24,1,5,3,78,0,0.4512,44,39,33,9,0.5392,0.5392,3731,110,0
"6442",6442,24,1,5,3,78,0,0.4512,44,39,33,6.70820393249937,0.859,0.5392,3731,47,1
"6443",6443,24,1,5,3,78,0,0.4512,44,39,33,5.3851648071345,0.7806,0.5392,3731,57,1
"6444",6444,24,1,5,3,78,0,0.4512,44,39,33,5.3851648071345,0.4002,0.5392,3731,57,1
"6445",6445,24,1,6,3,78,0,0.677,66,56,33,10.6301458127346,0.4512,0.4512,3163,41,0
"6446",6446,24,1,6,3,78,0,0.677,66,56,33,4.12310562561766,0.8737,0.4512,3163,48,1
"6447",6447,24,1,6,3,78,0,0.677,66,56,33,6.70820393249937,0.6241,0.4512,3163,68,1
"6448",6448,24,1,6,3,78,0,0.677,66,56,33,4.47213595499958,0.6885,0.4512,3163,15,1
"6449",6449,24,1,7,3,78,0,0.5244,51,45,33,2.82842712474619,0.677,0.677,2805,65,0
"6450",6450,24,1,7,3,78,0,0.5244,51,45,33,5.09901951359278,0.7742,0.677,2805,49,1
"6451",6451,24,1,7,3,78,0,0.5244,51,45,33,7,0.6429,0.677,2805,58,1
"6452",6452,24,1,7,3,78,0,0.5244,51,45,33,9.21954445729289,0.7877,0.677,2805,34,1
"6453",6453,24,1,8,3,78,0,0.8294,83,70,33,5.8309518948453,0.5244,0.5244,2856,7,0
"6454",6454,24,1,8,3,78,0,0.8294,83,70,33,5.8309518948453,0.7295,0.5244,2856,59,1
"6455",6455,24,1,8,3,78,0,0.8294,83,70,33,7.21110255092798,0.7112,0.5244,2856,45,1
"6456",6456,24,1,8,3,78,0,0.8294,83,70,33,5,0.6532,0.5244,2856,48,1
"6457",6457,24,1,9,3,78,0,0.72,71,60,33,1,0.8294,0.8294,2922,8,0
"6458",6458,24,1,9,3,78,0,0.72,71,60,33,5,0.8677,0.8294,2922,37,1
"6459",6459,24,1,9,3,78,0,0.72,71,60,33,7.21110255092798,0.7981,0.8294,2922,46,1
"6460",6460,24,1,9,3,78,0,0.72,71,60,33,5.3851648071345,0.8682,0.8294,2922,25,1
"6461",6461,24,1,10,3,78,0,0.8908,87,73,33,2,0.72,0.72,2719,6,0
"6462",6462,24,1,10,3,78,0,0.8908,87,73,33,2.82842712474619,0.7519,0.72,2719,26,1
"6463",6463,24,1,10,3,78,0,0.8908,87,73,33,5.65685424949238,0.7981,0.72,2719,46,1
"6464",6464,24,1,10,3,78,0,0.8908,87,73,33,3.16227766016838,0.7841,0.72,2719,14,1
"6465",6465,24,1,11,3,78,0,0.8914,90,75,33,1,0.8908,0.8908,3335,5,0
"6466",6466,24,1,11,3,78,0,0.8914,90,75,33,1,0.5382,0.8908,3335,16,1
"6467",6467,24,1,11,3,78,0,0.8914,90,75,33,5,0.7981,0.8908,3335,46,1
"6468",6468,24,1,11,3,78,0,0.8914,90,75,33,3.60555127546399,0.878,0.8908,3335,24,1
"6469",6469,24,1,12,3,78,0,0.8373,84,71,33,1,0.8914,0.8914,3117,4,0
"6470",6470,24,1,12,3,78,0,0.8373,84,71,33,3.16227766016838,0.7931,0.8914,3117,38,1
"6471",6471,24,1,12,3,78,0,0.8373,84,71,33,4.47213595499958,0.7981,0.8914,3117,46,1
"6472",6472,24,1,12,3,78,0,0.8373,84,71,33,3.60555127546399,0.805,0.8914,3117,35,1
"6473",6473,24,1,13,3,78,0,0.757,76,64,33,1,0.8373,0.8373,3600,3,0
"6474",6474,24,1,13,3,78,0,0.757,76,64,33,2,0.6267,0.8373,3600,25,1
"6475",6475,24,1,13,3,78,0,0.757,76,64,33,4.12310562561766,0.7981,0.8373,3600,46,1
"6476",6476,24,1,13,3,78,0,0.757,76,64,33,3.16227766016838,0.7381,0.8373,3600,37,1
"6477",6477,24,1,14,3,78,0,0.9882,100,83,33,2.23606797749979,0.757,0.757,3548,16,0
"6478",6478,24,1,14,3,78,0,0.9882,100,83,33,2.23606797749979,0.5403,0.757,3548,7,1
"6479",6479,24,1,14,3,78,0,0.9882,100,83,33,4.24264068711928,0.7981,0.757,3548,46,1
"6480",6480,24,1,14,3,78,0,0.9882,100,83,33,1.4142135623731,0.755,0.757,3548,26,1
"6481",6481,24,1,0,4,68,1,0.4017,41,33,5,NA,NA,NA,NA,60,0
"6482",6482,24,1,0,4,68,1,0.4017,41,33,5,NA,NA,NA,NA,NA,1
"6483",6483,24,1,0,4,68,1,0.4017,41,33,5,NA,NA,NA,NA,NA,1
"6484",6484,24,1,0,4,68,1,0.4017,41,33,5,NA,NA,NA,NA,NA,1
"6485",6485,24,1,1,4,68,0,0.1718,17,17,5,4.12310562561766,0.4017,0.4017,1347,15,0
"6486",6486,24,1,1,4,68,0,0.1718,17,17,5,6.40312423743285,0.354,0.4017,1347,66,1
"6487",6487,24,1,1,4,68,0,0.1718,17,17,5,5.65685424949238,0.5177,0.4017,1347,55,1
"6488",6488,24,1,1,4,68,0,0.1718,17,17,5,9.48683298050514,0.7387,0.4017,1347,111,1
"6489",6489,24,1,2,4,68,0,0.2966,28,24,5,10,0.1718,0.1718,3626,109,0
"6490",6490,24,1,2,4,68,0,0.2966,28,24,5,7.07106781186548,0.9628,0.1718,3626,113,1
"6491",6491,24,1,2,4,68,0,0.2966,28,24,5,10.6301458127346,0.2761,0.1718,3626,24,1
"6492",6492,24,1,2,4,68,0,0.2966,28,24,5,7.07106781186548,0.9018,0.1718,3626,91,1
"6493",6493,24,1,3,4,68,0,0.6189,63,48,5,11.6619037896906,0.2966,0.2966,3099,33,0
"6494",6494,24,1,3,4,68,0,0.6189,63,48,5,8.06225774829855,0.904,0.2966,3099,114,1
"6495",6495,24,1,3,4,68,0,0.6189,63,48,5,6.70820393249937,0.8421,0.2966,3099,102,1
"6496",6496,24,1,3,4,68,0,0.6189,63,48,5,5.65685424949238,0.7035,0.2966,3099,81,1
"6497",6497,24,1,4,4,68,0,0.6089,62,47,5,4,0.6189,0.6189,2724,77,0
"6498",6498,24,1,4,4,68,0,0.6089,62,47,5,3.60555127546399,0.9412,0.6189,2724,112,1
"6499",6499,24,1,4,4,68,0,0.6089,62,47,5,4.12310562561766,0.6459,0.6189,2724,92,1
"6500",6500,24,1,4,4,68,0,0.6089,62,47,5,2,0.6389,0.6189,2724,79,1
"6501",6501,24,1,5,4,68,0,0.4665,45,36,5,11.6619037896906,0.6089,0.6089,2832,21,0
"6502",6502,24,1,5,4,68,0,0.4665,45,36,5,10.6301458127346,0.982,0.6089,2832,102,1
"6503",6503,24,1,5,4,68,0,0.4665,45,36,5,10.816653826392,0.8295,0.6089,2832,114,1
"6504",6504,24,1,5,4,68,0,0.4665,45,36,5,10,0.9124,0.6089,2832,103,1
"6505",6505,24,1,6,4,68,0,0.0872,8,10,5,6,0.4665,0.4665,3514,87,0
"6506",6506,24,1,6,4,68,0,0.0872,8,10,5,7.07106781186548,0.9611,0.4665,3514,91,1
"6507",6507,24,1,6,4,68,0,0.0872,8,10,5,8.54400374531753,1,0.4665,3514,112,1
"6508",6508,24,1,6,4,68,0,0.0872,8,10,5,5.09901951359278,0.5687,0.4665,3514,93,1
"6509",6509,24,1,7,4,68,0,0.7032,71,53,5,10.4403065089106,0.0872,0.0872,2759,110,0
"6510",6510,24,1,7,4,68,0,0.7032,71,53,5,4.24264068711928,0.8814,0.0872,2759,80,1
"6511",6511,24,1,7,4,68,0,0.7032,71,53,5,1,0.993,0.0872,2759,111,1
"6512",6512,24,1,7,4,68,0,0.7032,71,53,5,2.23606797749979,0.9585,0.0872,2759,101,1
"6513",6513,24,1,8,4,68,0,0.6696,66,50,5,1,0.7032,0.7032,3499,111,0
"6514",6514,24,1,8,4,68,0,0.6696,66,50,5,3.16227766016838,0.8654,0.7032,3499,103,1
"6515",6515,24,1,8,4,68,0,0.6696,66,50,5,1.4142135623731,0.9122,0.7032,3499,101,1
"6516",6516,24,1,8,4,68,0,0.6696,66,50,5,1,0.8081,0.7032,3499,100,1
"6517",6517,24,1,9,4,68,0,0.2207,23,21,5,10.0498756211209,0.6696,0.6696,2837,0,0
"6518",6518,24,1,9,4,68,0,0.2207,23,21,5,9.21954445729289,1,0.6696,2837,101,1
"6519",6519,24,1,9,4,68,0,0.2207,23,21,5,10.4403065089106,0.9268,0.6696,2837,113,1
"6520",6520,24,1,9,4,68,0,0.2207,23,21,5,10.4403065089106,0.9467,0.6696,2837,113,1
"6521",6521,24,1,10,4,68,0,1,99,72,5,8.54400374531753,0.2207,0.2207,3318,91,0
"6522",6522,24,1,10,4,68,0,1,99,72,5,2.23606797749979,0.8778,0.2207,3318,100,1
"6523",6523,24,1,10,4,68,0,1,99,72,5,2.23606797749979,1,0.2207,3318,112,1
"6524",6524,24,1,10,4,68,0,1,99,72,5,1,1,0.2207,3318,102,1
"6525",6525,24,1,11,4,68,0,0.8425,83,61,5,1,1,1,3269,92,0
"6526",6526,24,1,11,4,68,0,0.8425,83,61,5,1.4142135623731,0.7967,1,3269,104,1
"6527",6527,24,1,11,4,68,0,0.8425,83,61,5,2.82842712474619,1,1,3269,112,1
"6528",6528,24,1,11,4,68,0,0.8425,83,61,5,2.82842712474619,0.8928,1,3269,112,1
"6529",6529,24,1,12,4,68,0,0.9289,92,68,5,1.4142135623731,0.8425,0.8425,3749,80,0
"6530",6530,24,1,12,4,68,0,0.9289,92,68,5,3.60555127546399,0.9176,0.8425,3749,115,1
"6531",6531,24,1,12,4,68,0,0.9289,92,68,5,3.16227766016838,1,0.8425,3749,112,1
"6532",6532,24,1,12,4,68,0,0.9289,92,68,5,3.16227766016838,0.9226,0.8425,3749,114,1
"6533",6533,24,1,13,4,68,0,0.8981,90,66,5,2,0.9289,0.9289,4328,102,0
"6534",6534,24,1,13,4,68,0,0.8981,90,66,5,3.16227766016838,0.9744,0.9289,4328,116,1
"6535",6535,24,1,13,4,68,0,0.8981,90,66,5,1.4142135623731,1,0.9289,4328,112,1
"6536",6536,24,1,13,4,68,0,0.8981,90,66,5,1.4142135623731,0.8278,0.9289,4328,90,1
"6537",6537,24,1,14,4,68,0,0.926,94,69,5,1.4142135623731,0.8981,0.8981,3717,90,0
"6538",6538,24,1,14,4,68,0,0.926,94,69,5,5.3851648071345,0.9285,0.8981,3717,117,1
"6539",6539,24,1,14,4,68,0,0.926,94,69,5,2,1,0.8981,3717,112,1
"6540",6540,24,1,14,4,68,0,0.926,94,69,5,2,0.8359,0.8981,3717,92,1
"6541",6541,24,1,0,5,79,1,0.5209,53,47,1,NA,NA,NA,NA,49,0
"6542",6542,24,1,0,5,79,1,0.5209,53,47,1,NA,NA,NA,NA,NA,1
"6543",6543,24,1,0,5,79,1,0.5209,53,47,1,NA,NA,NA,NA,NA,1
"6544",6544,24,1,0,5,79,1,0.5209,53,47,1,NA,NA,NA,NA,NA,1
"6545",6545,24,1,1,5,79,0,0.7275,73,63,1,5.8309518948453,0.5209,0.5209,1357,87,0
"6546",6546,24,1,1,5,79,0,0.7275,73,63,1,10.0498756211209,0.4917,0.5209,1357,66,1
"6547",6547,24,1,1,5,79,0,0.7275,73,63,1,6.08276253029822,0.1292,0.5209,1357,92,1
"6548",6548,24,1,1,5,79,0,0.7275,73,63,1,8,0.1545,0.5209,1357,79,1
"6549",6549,24,1,2,5,79,0,0.7201,71,61,1,1,0.7275,0.7275,3733,98,0
"6550",6550,24,1,2,5,79,0,0.7201,71,61,1,2,0.1375,0.7275,3733,120,1
"6551",6551,24,1,2,5,79,0,0.7201,71,61,1,9.48683298050514,0.612,0.7275,3733,56,1
"6552",6552,24,1,2,5,79,0,0.7201,71,61,1,6.70820393249937,0.807,0.7275,3733,29,1
"6553",6553,24,1,3,5,79,0,0.7081,70,60,1,2,0.7201,0.7201,4491,76,0
"6554",6554,24,1,3,5,79,0,0.7081,70,60,1,1,0.311,0.7201,4491,65,1
"6555",6555,24,1,3,5,79,0,0.7081,70,60,1,5,0.8467,0.7201,4491,29,1
"6556",6556,24,1,3,5,79,0,0.7081,70,60,1,5.3851648071345,0.7714,0.7201,4491,19,1
"6557",6557,24,1,4,5,79,0,0.4755,47,42,1,1.4142135623731,0.7081,0.7081,3743,86,0
"6558",6558,24,1,4,5,79,0,0.4755,47,42,1,5.3851648071345,0.7482,0.7081,3743,29,1
"6559",6559,24,1,4,5,79,0,0.4755,47,42,1,6.32455532033676,0.9499,0.7081,3743,18,1
"6560",6560,24,1,4,5,79,0,0.4755,47,42,1,5,0.8108,0.7081,3743,39,1
"6561",6561,24,1,5,5,79,0,0.7126,72,62,1,2.23606797749979,0.4755,0.4755,3600,109,0
"6562",6562,24,1,5,5,79,0,0.7126,72,62,1,8.24621125123532,0.8377,0.4755,3600,19,1
"6563",6563,24,1,5,5,79,0,0.7126,72,62,1,8.24621125123532,0.9205,0.4755,3600,19,1
"6564",6564,24,1,5,5,79,0,0.7126,72,62,1,7.07106781186548,0.6112,0.4755,3600,49,1
